payment_id,PaymentID,order_id,OrderID,customer_id,CustomerID,payment_date,PaymentDate,amount,Amount_USD,currency,Currency,payment_method,PaymentMethod,transaction_id,TransactionID,status,PaymentStatus,gateway,Gateway,card_last4,CardLast4,bank_name,BankName,refund_amount,RefundAmount,refund_date,RefundDate,is_fraud,IsFraud,fraud_score,FraudScore,processing_fee,ProcessingFee,net_amount,NetAmount,billing_country,BillingCountry,notes,tmp_pay
PAY00003937,PAY00003937,ORD0004546,ORD0004546,CUST001148,CUST001148,2023-10-16,130721,48580.51,32424.27,NULL,USD,cash,ACH,TXN80V3FB22AGND,TXN8676990476,chargeback,,Braintree,Stripe,4734,9087,Chase,Wells Fargo,0,0,,,No,No,0.9175,0.9175,39.51,$40.03,-2701.86,£42535.93,USA,JP,<b>note</b>,
PAY00003938,PAY00003938,ORD9695989,ORD9695989,CUST001067,CUST001067,30-03-2021,04/20/2020,21598.26,,INR,USD,paypal,Credit Card,TXNP2OAX7LCH8YF,TXN7123269108,refunded,Refunded,Braintree,Square,5005,5649,HSBC,Chase,0,0,,,No,No,0.4034,0.4034,$75.25,12.77,"$42,998.90",£32272.9,usa,NaN,Auto-processed,
PAY00003939,PAY00003939,ORD0000235,ORD0000235,CUST000050,CUST000050,"September 15, 2021",13-10-2021,€5537.11,€36446.54,usd,USD,N/A,Wire,TXNIJZBGO73MV73,TXN8224458928,refunded,Pending,Manual,PayPal,2866,4016,Chase,Wells Fargo,0,0,N/A,,false,false,0.3231,0.3231,€53.92,USD 37.89,€15959.66,USD 6931.9,United States,IN,NaN,
PAY00003940,PAY00003940,ORD0000953,null,CUST000143,CUST000143,NaN,"April 20, 2023",20359.46,10244.33,GBP,USD,paypal,Credit Card,TXN0QU05NDUUS5F,TXN5666699599,Completed,Pending,Square,PayPal,8927,9729,,Chase,0,0,,,false,NaN,0.9863,0.9863,$96.91,13.19,$22718.4,23213.58,US,JP,Flagged,
PAY00003941,PAY00003941,ORD0004887,ORD0004887,CUST000610,CUST000610,"September 27, 2023",22-02-2021,42214.69,USD 49742.97,JPY,EUR,PayPal,ACH,TXN2LEI3P2HUEYV,TXN9193978363,Completed,Refunded,PayPal,Square,3080,7956,HSBC,BofA,0,0,,,0,0,0.0179,0.0179,$30.82,null,390.62,£15694.88,US,FR,NULL,
PAY00003942,PAY00003942,NULL,ORD0000525,CUST001049,CUST001049,110420,25-05-2021,9637.69,"$2,952.75",USD,GBP,wire,ACH,TXNHRFXDAWJ7KMT,TXN6273775799,FAILED,Refunded,STRIPE,Stripe,6451,3462,NULL,BofA,0,0,,,No,No,0.006,0.006,USD 40.25,€46.05,6338.52,"$11,534.05",United States of America,IN,Flagged,
PAY00003943,PAY00003943,ORD0001441,ORD0001441,CUST001963,CUST001963,310320,24-11-2022,48524.62,£32338.09,$,EUR,debit,ACH,TXNQMDV1ZPV9IQT,TXN1125437520,failed,Refunded,null,Stripe,6411,1303,HSBC,Chase,0,0,,,No,NULL,0.7822,N/A,63.51,£90.45,USD 31872.97,$24592.55,US,DE,Auto-processed,
PAY00003944,PAY00003944,ORD0000324,ORD0000324,CUST001062,CUST001062,2023-07-22,20-10-2023,$45020.83,25886.87,$,EUR,PayPal,ACH,TXNC86UAWJPLK7N,TXN5817641198,Refunded,Refunded,Braintree,Stripe,2179,9822,Barclays,BofA,0,0,NULL,,False,False,0.0156,0.0156,24.41,$60.7,16313.06 USD,€23622.27,USA,FR,<b>note</b>,
PAY00003945,PAY00003945,ORD0004035,ORD0004035,CUST001979,CUST001979,2020/06/27,2021-06-30,£4308.91,€24957.32,USD,USD,Credit Card,ACH,TXNQEHJCZU9IGHA,TXN3421853433,pending,Pending,Braintree,Square,2360,9036,Wells Fargo,BofA,0,0,,,0,0,0.6084,0.6084,$29.81,null,31121.88,NULL,U.S.A,JP,∑ special,
PAY00003946,PAY00003946,N/A,ORD0001711,CUST001825,CUST001825,06/09/2023,"August 29, 2022",TBD,€22432.18,EUR,GBP,PayPal,ACH,TXNQ72N47YIA2IL,TXN5207338540,failed,Refunded,PayPal,,5441,4520,NULL,,0,0,null,,0,0,0.9273,0.9273,€35.96,32.64,48638.36,€5371.6,United States of America,DE,,
PAY00003947,PAY00003947,ORD0002604,ORD0002604,CUST001001,CUST001001,150522,N/A,€2363.65,USD 2731.3,INR,GBP,Credit Card,Wire,TXN31LMOYWJTC6W,TXN6886952033,Refunded,Completed,Square,PayPal,7074,5965,Barclays,BofA,0,0,,,false,false,0.2004,0.2004,USD 93.65,$94.39,$44227.94,£49379.07,U.S.A,US,Flagged,
PAY00003948,PAY00003948,ORD9395588,ORD9395588,CUST001839,CUST001839,11/09/2023,16-03-2022,36548.84,$42280.05,$,GBP,paypal,ACH,TXNFD2WF10QVJ9I,TXN8558803172,refunded,Failed,Braintree,Stripe,4368,1556,Wells Fargo,Chase,0,0,,,No,No,0.4538,0.4538,£19.5,£7.63,38823.14 USD,,United States of America,IN,Auto-processed,
PAY00003949,PAY00003949,ORD0003195,ORD0003195,CUST001774,CUST001774,03/16/2021,,"$34,391.69",$41303.83,INR,USD,cash,Wire,NaN,TXN4632914052,failed,,Braintree,Square,2225,7309,Citi,Chase,27623.84 USD,"$16,726.81",05/06/2023,2023-05-06,False,False,0.8926,0.8926,19.98,33.84 USD,37424.53,"$37,730.50",US,JP,Flagged,
PAY00003950,PAY00003950,ORD0003918,ORD0003918,CUST001332,CUST001332,05/16/2020,09/30/2021,€1246.6,7970.08,GBP,USD,NaN,Credit Card,TXNJ168C8XP9ZGA,TXN4102753569,pending,Completed,Authorize.net,Stripe,5571,3875,,BofA,0,0,,null,False,False,0.2873,,$54.68,91.06,9086.08 USD,USD 48246.1,United States,FR,∑ special,
PAY00003951,PAY00003951,ORD0004788,ORD0004788,CUST000917,CUST000917,05-12-2020,09/03/2022,£41955.52,26091.02,INR,EUR,credit_card,Credit Card,TXN112JBQ3R0AUX,TXN0843457877,Pending,Pending,Adyen,,8157,5745,Citi,Chase,0,0,,,0,0,NaN,0.3108,29.39,$37.37,USD 11303.37,USD 38720.92,US,FR,<b>note</b>,
PAY00003952,PAY00003952,ORD0001579,ORD0001579,NULL,CUST001420,02/08/2021,N/A,31120.4,42072.73 USD,$,GBP,credit_card,ACH,NaN,TXN3936215551,pending,Failed,Manual,Stripe,8701,2753,Citi,Chase,USD 9875.05,1197.36,2021-06-17,,false,false,0.2785,0.2785,15.52,$53.05,€16480.51,USD 43853.84,U.S.A,FR,,
PAY00003953,PAY00003953,ORD0000399,N/A,CUST001477,NaN,2022/07/15,2023/03/31,15412.31,£40405.61,€,GBP,ACH,Wire,TXNVMMY24PL4DAF,TXN7253624963,completed,Pending,PayPal,PayPal,8239,5023,Citi,Chase,0,0,,NULL,false,false,0.578,0.578,66.43,55.27,£19967.98,23530.36,United States of America,DE,Manual review,
PAY00003954,PAY00003954,ORD0000486,ORD0000486,CUST000558,NULL,"June 09, 2022",01-11-2023,€15008.88,14269.78,,,credit_card,ACH,TXNBESVVED8CWSM,TXN8424272904,,Failed,Authorize.net,Square,N/A,2993,,Wells Fargo,0,,,,0,0,0.4619,0.4619,N/A,€11.84,5374.15,"$42,924.98",U.S.A,DE,Flagged,
PAY00003955,PAY00003955,ORD0001998,ORD0001998,CUST000658,CUST000658,23-06-2020,280421,27169.56,38892.98 USD,INR,GBP,credit_card,ACH,TXNEZTIB1DD8XEM,TXN5775051671,COMPLETED,Pending,NULL,PayPal,1027,9397,N/A,Wells Fargo,0,0,,,False,False,0.9357,0.9357,$21.41,$34.4,NULL,NULL,United States,US,Auto-processed,
PAY00003956,PAY00003956,ORD0004211,ORD0004211,CUST000954,CUST000954,130522,051123,€14013.54,18661.1 USD,usd,GBP,PayPal,Credit Card,TXN4F20UL3COCAY,TXN6896084486,Completed,Failed,stripe,Square,N/A,2185,Wells Fargo,N/A,281.46 USD,$12901.06,05/17/2023,2023-05-17,False,False,0.6437,0.6437,£89.93,$61.90,USD 29096.21,43580.79,US,IN,∑ special,
PAY00003957,PAY00003957,ORD0003452,ORD0003452,null,CUST000943,04/17/2020,250421,USD 28438.89,$40189.27,$,GBP,paypal,PayPal,TXNNM9I4FO0LS8R,TXN3538395108,N/A,Completed,PayPal,NULL,9962,3072,Wells Fargo,BofA,0,0,,,False,False,0.1681,0.1681,$74.98,$57.24,,€23739.48,United States,FR,Flagged,
PAY00003958,PAY00003958,ORD0004403,ORD0004403,CUST000299,CUST000299,2022-04-10,null,"$36,524.29",11892.96,usd,USD,BTC,Wire,TXNFKZ04I1O2VGS,TXN7917433834,failed,Pending,Authorize.net,Stripe,7132,4484,Barclays,Wells Fargo,,0,,,0,0,0.7994,null,96.98,€66.56,23523.09,34365.4 USD,USA,FR,Manual review,
PAY00003959,PAY00003959,ORD0004360,ORD0004360,CUST001031,CUST001031,2020-05-27,170320,$34909.87,"$26,857.06",INR,EUR,cash,ACH,TXN2B6TWZFG1YMK,TXN3362028788,Failed,Pending,Authorize.net,Square,9123,3665,,Chase,0,0,NULL,,0,0,0.1291,0.1291,16.04,€69.49,"$9,262.59",$40678.07,United States of America,GB,∑ special,
PAY00003960,PAY00003960,ORD0002786,ORD0002786,CUST000924,CUST000924,010321,06/19/2020,33215.42,"$19,944.89",$,EUR,debit,ACH,TXNM8CKWLVQZK6J,TXN9738686872,failed,Refunded,stripe,PayPal,4378,4351,NULL,BofA,537.05,€418.61,08/23/2021,2021-08-23,0,0,0.272,0.272,USD 8.84,26.62,N/A,$3506.67,usa,US,,
PAY00003961,PAY00003961,NaN,ORD0000887,,CUST001752,09/08/2023,2021/08/19,28995.65,USD 20693.64,€,USD,BTC,ACH,TXNVL1ACPAJ4IIF,TXN4822398634,pending,null,Square,PayPal,5501,2328,Wells Fargo,Chase,0,0,,,False,False,0.6054,0.6054,£66.15,19.5,38006.35,null,usa,N/A,Manual review,
PAY00003962,PAY00003962,ORD0004838,ORD0004838,CUST000287,CUST000287,,"December 15, 2021",£14452.2,$16618.1,INR,GBP,Credit Card,Credit Card,NaN,TXN1849904245,failed,Failed,,Stripe,4105,8265,,BofA,0,0,,,False,False,null,0.8255,€83.77,€56.13,"$45,308.00",3048.02,USA,JP,Flagged,
PAY00003963,PAY00003963,ORD0001600,ORD0001600,NULL,CUST001639,131221,28-04-2023,"$2,154.12",$40079.17,JPY,GBP,PayPal,ACH,NaN,TXN2998261079,Refunded,Refunded,STRIPE,Stripe,,7319,HSBC,Wells Fargo,0,0,,,False,False,0.0756,0.0756,24.14,15.64,USD 28990.67,32760.79,U.S.A,FR,Auto-processed,
PAY00003964,PAY00003964,ORD0000947,ORD0000947,CUST001875,CUST001875,10/12/2020,151020,USD 25249.67,,$,GBP,Credit Card,ACH,N/A,TXN9042508105,refunded,Refunded,Square,Square,8769,2133,null,Chase,0,0,,,false,false,0.253,0.253,$81.81,USD 46.58,14401.27 USD,TBD,US,JP,Flagged,
PAY00003965,PAY00003965,ORD0003375,ORD0003375,CUST000766,CUST000766,02-06-2021,2021-11-03,€7130.24,USD 6974.25,JPY,USD,crypto,ACH,,TXN5107689594,Failed,Completed,Authorize.net,Stripe,,9770,HSBC,BofA,0,0,,,false,false,0.1667,0.1667,,$46.75,5678.54,753.79,usa,JP,,NaN
PAY00003966,PAY00003966,ORD0002085,ORD0002085,CUST000598,CUST000598,11-10-2022,2023/12/14,36793.03,8321.28,INR,EUR,BTC,,TXN7VVHQZDTA4VJ,TXN7902908456,failed,Pending,PayPal,N/A,6404,3533,,BofA,5813.24,£13406.21,05/21/2021,2021-05-21,0,0,0.3952,0.3952,USD 82.43,€95.13,£16136.47,24265.37,United States of America,US,<b>note</b>,
PAY00003967,PAY00003967,ORD0001729,ORD0001729,CUST000891,CUST000891,2020/05/31,2022-02-28,47010.72,€43343.12,GBP,USD,cash,Credit Card,TXNWZ8XK7G3S9LO,TXN6368674087,pending,,Braintree,PayPal,1798,3164,BofA,BofA,USD 8923.81,€36956.42,05/03/2023,2023-05-03,0,,0.5993,0.5993,45.5,13.69,USD 29606.91,29640.24,United States,US,,null
PAY00003968,PAY00003968,ORD0000505,ORD0000505,CUST000495,CUST000495,2021-07-13,,"$36,491.90",NULL,$,USD,cash,ACH,TXNIT5AM4UAJ0MD,TXN0235358562,chargeback,Refunded,STRIPE,Square,7422,8833,,Wells Fargo,0,0,,,0,0,0.3802,0.3802,61.97,72.19,44373.76,37428.52 USD,usa,DE,∑ special,
PAY00003969,PAY00003969,ORD0003079,ORD0003079,CUST001145,CUST001145,,N/A,$40880.07,,USD,USD,crypto,PayPal,TXNP417J0ROYUFE,TXN8674227155,Completed,Pending,Manual,Square,6893,6517,BofA,Wells Fargo,0,0,,,0,0,0.4887,0.4887,43.0 USD,53.22 USD,32308.29,€23400.74,USA,US,Manual review,
PAY00003970,PAY00003970,ORD0001461,ORD0001461,CUST000596,CUST000596,19-05-2020,16-09-2022,USD 20163.34,33602.78 USD,JPY,EUR,paypal,Credit Card,TXN7T7F50UGUGPT,TXN1840444262,FAILED,Completed,stripe,Square,9838,8330,Chase,Chase,0,0,,,false,false,0.7138,0.7138,22.79,USD 39.45,$18241.7,29605.68 USD,US,DE,Auto-processed,
PAY00003971,PAY00003971,ORD0002952,ORD0002952,CUST000318,CUST000318,271020,101223,"$20,576.67",36653.66,USD,GBP,credit_card,ACH,TXNTXH5P2STD8WP,TXN2688043138,NaN,null,Manual,NaN,hidden,9337,Wells Fargo,Wells Fargo,0,0,,,No,No,0.8142,0.8142,$21.12,-45.22,USD 21011.03,£1254.48,USA,IN,,
PAY00003972,PAY00003972,ORD0003350,ORD0003350,CUST001466,CUST001466,null,2020/07/02,39319.75,"$31,812.20",USD,USD,crypto,Wire,TXNFSFRQ3Y4I64I,TXN9914573548,COMPLETED,Completed,STRIPE,PayPal,9014,8098,Chase,Wells Fargo,0,0,,,false,false,0.8112,0.8112,£68.51,14.69 USD,43009.98,44798.64,U.S.A,IN,,
PAY00003973,PAY00003973,ORD0003047,ORD0003047,CUST000737,CUST000737,110721,15-01-2020,6290.72 USD,"$46,617.49",€,USD,cash,ACH,TXNGFSIYM57FDNK,TXN7463799610,Completed,Pending,Square,N/A,3156,2306,BofA,BofA,0,0,,,0,N/A,0.9988,0.9988,57.2,,£21753.87,€15305.97,US,FR,∑ special,
PAY00003974,PAY00003974,ORD0001275,ORD0001275,CUST001436,CUST001436,2022-09-05,2020-10-03,40857.56,€1505.91,€,GBP,Credit Card,PayPal,TXNM373T6ZUK0EK,TXN3816421811,failed,Failed,Stripe,PayPal,4156,4425,Wells Fargo,BofA,0,0,,,False,False,0.1071,0.1071,22.82 USD,97.87,€44517.3,£34168.63,usa,JP,Auto-processed,
PAY00003975,PAY00003975,ORD0004945,ORD0004945,CUST001462,CUST001462,"September 20, 2022",2021-05-13,10163.02,£37139.25,$,GBP,ACH,ACH,TXNHT1ATMHFDPJ8,TXN4894902596,failed,Pending,Authorize.net,Stripe,6113,4080,Chase,NULL,0,0,,,0,0,0.7263,0.7263,$57.95,€4.68,29494.34,N/A,United States,GB,,
PAY00003976,PAY00003976,ORD0000920,ORD0000920,CUST001123,CUST001123,18-01-2021,14-01-2022,33274.43,42840.84,EUR,USD,BTC,Credit Card,TXN9BUVIGBYE505,TXN9361913939,Failed,Refunded,Authorize.net,Stripe,4586,2930,,Chase,0,0,,,No,No,0.0131,0.0131,21.2,30.04 USD,6738.86,"$22,210.40",US,IN,Auto-processed,
PAY00003977,PAY00003977,ORD0002510,ORD0002510,CUST000369,CUST000369,03-05-2021,04/16/2023,"$18,766.25",NULL,EUR,GBP,debit,PayPal,TXN9QRABCY5CH78,TXN3499439435,completed,Pending,Braintree,N/A,2143,4524,Barclays,Wells Fargo,0,0,,,0,0,0.6064,0.6064,USD 46.65,$55.86,€5416.14,17285.03,United States of America,IN,Flagged,
PAY00003978,PAY00003978,ORD0004938,ORD0004938,CUST001906,CUST001906,2022-11-28,2020-02-03,£27650.69,2696.37 USD,$,GBP,cash,ACH,TXNSVS294YI6LMJ,TXN1314620022,completed,Refunded,Adyen,Stripe,6407,2243,BofA,Wells Fargo,0,0,,,0,N/A,high,high,42.19 USD,5.38,NaN,"$48,916.95",US,US,Manual review,
PAY00003979,PAY00003979,ORD0003692,ORD0003692,CUST001400,CUST001400,"January 14, 2022",06/12/2020,-4231.08,USD 10276.71,€,EUR,BTC,Wire,TXNM9ZVDIPT3BHG,TXN7088339832,Refunded,Failed,stripe,Square,1593,9578,Citi,BofA,0,0,,,No,No,0.5921,0.5921,37.07,USD 16.13,13978.1,312.79 USD,usa,FR,,
PAY00003980,PAY00003980,ORD0000980,ORD0000980,CUST000705,CUST000705,2023/12/20,2020-02-17,USD 22295.15,33117.43 USD,INR,GBP,wire,ACH,TXNBL8286W44ICW,TXN5099451001,Pending,Failed,Manual,Stripe,8062,2374,NaN,BofA,0,NULL,,,No,No,0.6342,0.6342,£14.87,$92.84,35807.49,£22266.01,United States of America,FR,,
PAY00003981,PAY00003981,ORD0003306,ORD0003306,CUST001864,CUST001864,09/10/2020,29-08-2020,€15593.99,8835.69,GBP,GBP,crypto,PayPal,TXNSEYADTRRA1A9,TXN7408389644,failed,Refunded,Square,Square,2824,9619,Citi,BofA,0,0,,,0,0,0.9704,0.9704,74.73 USD,19.14,USD 48240.74,USD 29.34,US,GB,<b>note</b>,
PAY00003982,PAY00003982,N/A,ORD9276245,CUST001885,CUST001885,2021/10/12,2021/04/24,USD 16380.37,$16429.36,EUR,EUR,BTC,ACH,TXNZY3Y5Q5HM93Y,TXN0204503448,Refunded,Pending,Authorize.net,Square,3442,5569,Barclays,BofA,6189.55,£29972.16,10/28/2020,2020-10-28,False,False,0.7757,0.7757,64.44,$7.01,34976.32,"$8,675.98",,IN,Manual review,
PAY00003983,N/A,ORD0001580,ORD0001580,CUST001443,CUST001443,"May 29, 2021",27-05-2020,$32027.83,USD 1823.39,N/A,USD,cash,Wire,TXNQ89GL6G3F2OK,TXN1090062256,completed,Pending,Stripe,Stripe,3711,4844,Citi,BofA,0,0,,,false,false,0.6903,0.6903,USD 33.6,€48.84,£21177.69,USD 4096.04,USA,US,Auto-processed,
PAY00003984,,ORD0000457,ORD0000457,CUST000112,CUST000112,030722,2020-11-24,"$6,661.81",$47333.53,$,GBP,wire,Credit Card,TXN4DQIMUQQPCMD,TXN2841252171,Completed,Pending,Braintree,PayPal,9664,3338,Chase,BofA,0,0,,,No,No,0.961,0.961,USD 60.69,USD 11.81,28257.44,€28222.81,USA,FR,Flagged,
PAY00003985,PAY00003985,ORD0004958,NULL,CUST000956,CUST000956,240521,2022/06/12,"$8,273.19","$25,632.85",€,USD,crypto,ACH,TXNSJRCO747CN13,TXN3852038808,refunded,Refunded,PayPal,PayPal,8054,4288,HSBC,Chase,1038.01,USD 3751.35,2021-07-26,2021-07-26,false,false,N/A,N/A,32.71,$23.12,18716.82,£17385.41,US,DE,Flagged,NULL
PAY00003986,PAY00003986,ORD0003568,ORD0003568,CUST000086,CUST000086,22-10-2023,09/16/2020,30437.71,38338.5,GBP,null,wire,Wire,,TXN8291060589,COMPLETED,Completed,Manual,Stripe,6503,8217,Chase,Wells Fargo,0,0,,,null,,0.7818,N/A,USD 56.46,8.04,42558.98 USD,37308.55,usa,US,∑ special,
PAY00003987,PAY00003987,ORD0002677,ORD0002677,CUST000980,CUST000980,"January 21, 2021",2022/03/24,USD 7242.58,$32418.41,INR,GBP,wire,ACH,TXNL50AIRKX7X84,TXN4999719649,Failed,Refunded,Authorize.net,Square,3101,3287,HSBC,Wells Fargo,0,0,,NULL,NULL,False,0.4984,0.4984,74.59,$48.08,18546.91 USD,"$39,011.47",US,IN,Manual review,
PAY00003988,PAY00003988,ORD0001539,ORD0001539,CUST000064,CUST000064,010623,2022/02/07,USD 41691.9,NULL,USD,USD,credit_card,Wire,TXN2CKK0N46G90D,TXN0592278617,COMPLETED,null,Manual,PayPal,2846,7900,BofA,Wells Fargo,0,0,,,false,N/A,0.762,0.762,NaN,€12.61,34661.6 USD,"$49,841.87",U.S.A,JP,Manual review,
PAY00003989,PAY00003989,null,null,CUST001894,CUST001894,"December 22, 2022",null,£2518.79,USD 25737.89,$,GBP,paypal,ACH,TXNQYVE83XCCC6W,TXN1865736140,pending,Pending,Authorize.net,Square,5036,2383,HSBC,BofA,0,0,,,No,No,0.9236,0.9236,82.9 USD,$93.94,USD 10695.0,"$33,800.11",US,FR,Auto-processed,
PAY00003990,PAY00003990,ORD0001279,ORD0001279,CUST001720,CUST001720,12/18/2022,,27766.66,41683.52,$,USD,BTC,ACH,TXN20CU17HMZPXI,null,chargeback,Pending,Authorize.net,PayPal,N/A,3851,Citi,Wells Fargo,0,0,,,false,false,0.8386,0.8386,$25.99,$49.33,"$19,745.19","$7,304.24",U.S.A,DE,<b>note</b>,
PAY00003991,PAY00003991,ORD0002673,ORD0002673,CUST001673,CUST001673,01/25/2023,08/24/2023,"$25,103.49",$39834.53,INR,GBP,null,PayPal,TXNPIAPU1V7EOZH,TXN6132781563,,Refunded,stripe,Square,****,NULL,Citi,BofA,0,0,,,false,,0.7758,0.7758,€74.83,USD 33.04,"$24,572.17",£20988.57,United States,GB,Manual review,
PAY00003992,PAY00003992,,N/A,CUST000193,CUST000193,,NaN,USD 4691.9,9711.66,EUR,GBP,BTC,Wire,TXNFGOHFVBZ9P6E,TXN0970192768,pending,Failed,PayPal,PayPal,****,5096,,BofA,0,0,,,False,False,0.0204,0.0204,NULL,$68.22,5542.47 USD,null,United States,GB,,
PAY00003993,PAY00003993,ORD0001054,ORD0001054,CUST000029,CUST000029,2022/02/23,2023-03-28,39674.32,5612.44,GBP,GBP,paypal,ACH,TXNPY88ZZ3K5Y6Q,TXN7891915406,completed,Completed,Manual,Square,9530,4030,Chase,Wells Fargo,0,0,,,false,false,0.0756,0.0756,93.19 USD,USD 21.29,USD 825.52,31193.5 USD,US,JP,Manual review,
PAY00003994,PAY00003994,ORD0004804,ORD0004804,CUST000106,CUST000106,2023/03/31,"April 05, 2022",,10702.3,GBP,GBP,cash,PayPal,TXN8JYN5M3XDZRS,TXN5002108312,null,Pending,PayPal,Square,9291,8635,N/A,Chase,0,0,,,No,No,0.2703,0.2703,£48.3,$34.9,£27403.46,44337.48,United States of America,JP,Manual review,
PAY00003995,PAY00003995,ORD0004100,ORD0004100,CUST000371,CUST000371,08/08/2020,2023/03/17,€44749.32,36790.35,USD,EUR,wire,Credit Card,TXNI0OHWSUSEB0Q,TXN9394748884,chargeback,Completed,stripe,Stripe,9302,8602,HSBC,Chase,0,0,,,0,0,0.053,0.053,58.14 USD,€49.47,"$24,884.71",44248.3,United States,IN,Auto-processed,
PAY00000874,PAY00003996,ORD9994655,ORD9994655,CUST001933,CUST001933,2021-10-06,12/06/2020,€19082.96,21646.67,usd,USD,Credit Card,PayPal,TXNP0M7V5KKAOJ8,TXN1791305813,Failed,Completed,stripe,,3339,,N/A,,0,0,,,false,false,0.8471,0.8471,$64.06,58.31,USD 41280.6,7476.43 USD,US,US,Flagged,
PAY00003997,PAY00003997,ORD0001344,ORD0001344,CUST000831,CUST000831,09-10-2022,01/31/2023,USD 5008.65,42475.25,$,EUR,N/A,Wire,TXN2MRW3PRJ162I,TXN9757975569,completed,Completed,Adyen,Square,hidden,2523,N/A,Chase,£4747.19,"$9,629.03",2021-03-20,2021-03-20,0,0,0.803,0.803,USD 12.1,64.3 USD,11458.69,33109.69,USA,null,Flagged,
PAY00003998,PAY00003998,NULL,ORD0004510,CUST000164,CUST000164,"October 12, 2023",2021/02/04,$27003.81,£8135.12,,USD,Credit Card,NaN,TXNUQX1IJOFNXOG,TXN8926854432,Failed,NULL,Authorize.net,Stripe,6479,6513,Wells Fargo,Wells Fargo,0,0,,,false,false,0.8455,0.8455,£26.57,$3.9,39330.57,€35134.72,US,,<b>note</b>,
PAY00003999,PAY00003999,ORD0003031,ORD0003031,CUST000981,CUST000981,06-02-2023,23-02-2022,28901.03,€34714.04,usd,GBP,paypal,PayPal,TXNIUIPXSA5W6F1,NULL,Pending,Failed,Square,Stripe,2627,7360,Barclays,Chase,0,0,,,False,False,0.7245,0.7245,€22.09,£45.97,$10580.09,USD 12060.44,United States of America,DE,NaN,
PAY00004000,PAY00004000,ORD0000786,ORD0000786,CUST001888,CUST001888,02/07/2022,"February 13, 2020",26773.34 USD,"$37,597.35",USD,USD,credit_card,Credit Card,TXNUFOBC71DYT5C,TXN3333986584,pending,Completed,Authorize.net,Square,1374,5715,Wells Fargo,Chase,0,0,,,0,0,NaN,0.9615,$55.28,USD 3.72,1006.08,$14205.81,United States of America,DE,Manual review,null
PAY00004001,PAY00004001,null,ORD0000058,CUST000465,CUST000465,,04/14/2020,USD 12685.73,USD 42783.8,JPY,EUR,paypal,PayPal,TXNLW21JFUIPI0I,TXN3923023876,,Failed,Braintree,N/A,6112,7460,,Chase,0,0,,,false,false,0.3683,0.3683,USD 93.93,15.16 USD,£32374.97,$11392.84,United States of America,US,,
PAY00004002,PAY00004002,ORD0003396,ORD0003396,CUST000749,CUST000749,NaN,"March 01, 2023",£36453.89,€45648.5,null,USD,,ACH,TXNKB8IMQRL14P4,TXN7713520827,Refunded,,Square,Square,6500,NULL,null,Chase,NULL,0,,,False,False,0.9071,0.9071,94.08 USD,€21.88,6893.02 USD,NaN,N/A,US,,
PAY00004003,PAY00004003,ORD0001064,ORD0001064,CUST001474,CUST001474,12/24/2020,230520,$23338.42,$16861.61,JPY,USD,crypto,ACH,TXNE6HFBFPPN54T,TXN2633262444,failed,Refunded,Stripe,PayPal,,3484,Citi,Wells Fargo,0,0,,,0,0,0.374,0.374,28.29,91.91,$1400.35,32494.21,U.S.A,IN,Manual review,
PAY00004004,PAY00004004,ORD0004502,ORD0004502,CUST000395,CUST000395,28-05-2022,"April 24, 2023",22218.25,3155.69,EUR,NULL,BTC,Wire,TXNR977XDTMKX0V,TXN9068468134,failed,Failed,Braintree,PayPal,5765,NULL,Wells Fargo,BofA,0,0,,,0,0,0.8254,0.8254,$25.47,13.52,$18856.85,N/A,usa,JP,Auto-processed,
PAY00004005,PAY00004005,ORD0002997,ORD0002997,CUST001704,CUST001704,020221,04-09-2023,,USD 28788.9,USD,USD,Credit Card,Wire,TXNJLYMBNGP60OS,N/A,Failed,Pending,Manual,PayPal,1077,7200,,Wells Fargo,0,0,,,0,0,,0.1615,£52.31,€92.91,,49117.32,null,JP,<b>note</b>,
PAY00004006,PAY00004006,ORD0001691,ORD0001691,CUST001285,CUST001285,2020/07/27,2020/10/05,22973.26,£30930.48,INR,GBP,cash,PayPal,TXNQM1JP3QZCP1N,TXN3149397025,FAILED,Completed,Braintree,PayPal,NaN,4243,HSBC,Chase,0,0,,,False,False,0.8001,0.8001,£19.81,$38.30,??,33496.09,United States of America,GB,<b>note</b>,
PAY00004007,PAY00004007,N/A,ORD0003060,CUST000485,CUST000485,29-08-2023,020721,TBD,£3206.82,USD,USD,credit_card,PayPal,TXNFC7K2N8HPY9R,TXN8432538484,Pending,Completed,Manual,PayPal,5015,NaN,Wells Fargo,BofA,0,N/A,,,false,false,0.0932,0.0932,2.17,-97.73,15698.62,17115.0,USA,DE,Auto-processed,
PAY00004008,PAY00004008,ORD0003129,ORD0003129,,CUST000100,"September 12, 2022",2023-05-20,£11827.9,1184.09,€,USD,cash,ACH,TXNFTFNTECJUIEW,TXN6668500831,failed,Pending,Adyen,Square,hidden,8447,,Wells Fargo,0,0,,null,false,false,N/A,N/A,$4.13,£62.65,£6555.48,$8037.78,U.S.A,FR,Auto-processed,
